,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
1516,902969361,20200201,202002,2020,2020.0849,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,1,112,112,11,3,-2.0,1,1,1,-0.7159904534606161,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,0,,,,,,,4,"Kenema, Eastern, Sierra Leone",SL,SL01,7.87667,-11.1875,-1317126,20200201,https://www.politicosl.com/articles/sierra-leone-halts-school-bus-service
1517,902969362,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,114,114,11,3,-2.0,20,2,20,-5.6148107211937,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,0,,,,,,,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20200201,https://www.indiatoday.in/india/story/jamia-alumni-association-files-police-complaint-against-bjp-s-thakur-varma-mishra-for-inciting-firing-1642165-2020-02-01
1518,902969363,20200201,202002,2020,2020.0849,COP,POLICE CHIEF,,,,,,COP,,,,,,,,,,,,,0,1231,123,12,3,-4.0,14,7,14,-6.569359561021639,3,"Tempe, Arizona, United States",US,USAZ,33.4148,-111.90899999999999,12233,0,,,,,,,3,"Tempe, Arizona, United States",US,USAZ,33.4148,-111.90899999999999,12233,20200201,https://www.eagletribune.com/region/arizona-cop-who-fatally-shot-teen-in-back-won-t/article_82a4281c-766e-5ad9-9f8c-c7e84d149520.html
1519,902969364,20200201,202002,2020,2020.0849,COP,DEPUTIES,,,,,,COP,,,,,,,,,,,,,1,128,128,12,3,-5.0,70,7,70,-5.464480874316941,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,0,,,,,,,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,20200201,https://www.fox26houston.com/news/deputies-secret-service-open-fire-on-suv-after-woman-breaches-security-checkpoints-at-mar-a-lago
1520,902969365,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,160,160,16,4,-4.0,5,1,5,-5.91715976331361,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,0,,,,,,,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20200201,https://www.crescent-news.com/news/local_news/u-s-closed-following-semi-rollover/article_e10e19f3-41e6-525d-8b6d-d90177a87d6c.html
1521,902969366,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,171,171,17,4,-9.2,45,4,35,-6.507422933051321,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.waaytv.com/content/news/Thieves-make-off-with-Franklin-County-Rescue-Squad-equipment-567470061.html
1522,902969367,20200201,202002,2020,2020.0849,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,1,1711,171,17,4,-9.2,30,3,30,-6.17537079104581,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.kxlh.com/news/east-helena-man-charged-with-three-counts-of-sexual-abuse-of-children
1523,902969368,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,173,173,17,4,-5.0,2320,203,2145,-7.42641566546955,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.wsfa.com/2020/01/31/woman-charged-with-pulling-mom-seeking-medical-care-off-ambulance/
1524,902969369,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,24,3,24,-5.48387096774194,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,20200201,https://www.therecord.com/news-story/9838740-indonesia-deports-u-s-journalist-after-weeks-of-detention/
1525,902969370,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,6,3,6,-5.48387096774194,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,0,,,,,,,4,"Palangkaraya, Kalimantan Tengah, Indonesia",ID,ID13,-2.2,113.833,-2690353,20200201,https://www.therecord.com/news-story/9838740-indonesia-deports-u-s-journalist-after-weeks-of-detention/
1526,902969371,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,1,173,173,17,4,-5.0,69,9,69,-6.14720811879206,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,0,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,20200201,https://country104.com/news/6490621/melissa-todorovic-loses-appeal-for-day-parole/
1527,902969372,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,1,173,173,17,4,-5.0,18,1,18,-6.9612582737358,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,37.5664,127.0,-716583,0,,,,,,,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,37.5664,127.0,-716583,20200201,http://www.soompi.com/article/1380404wpp/hyun-bin-gets-ready-to-face-dangers-head-on-in-crash-landing-on-you
1528,902969373,20200201,202002,2020,2020.0849,COP,TROOPER,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,20,4,20,-4.80865203401884,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,0,,,,,,,3,"Miami, Florida, United States",US,USFL,25.7743,-80.1937,295004,20200201,https://www.wjsu.org/post/shots-fired-after-suv-storms-past-mar-lago-checkpoints-2-people-custody
1529,902969374,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,42,5,42,-6.587647946920769,3,"Ruby Ridge, Idaho, United States",US,USID,48.9147,-116.101,389712,0,,,,,,,3,"Ruby Ridge, Idaho, United States",US,USID,48.9147,-116.101,389712,20200201,https://www.eagletimes.com/ap/woman-who-was-in-armed-standoff-over-tax-evasion-to/article_cec986de-f6f9-5a87-8686-19a762d5f162.html
1530,902969375,20200201,202002,2020,2020.0849,COP,TROOPER,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,32,6,32,-7.57358411463323,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,0,,,,,,,2,"Connecticut, United States",US,USCT,41.5834,-72.7622,CT,20200201,https://www.wjsu.org/post/shots-fired-after-suv-storms-past-mar-lago-checkpoints-2-people-custody
1531,902969376,20200201,202002,2020,2020.0849,COP,DEPUTIES,,,,,,COP,,,,,,,,,,,,,1,173,173,17,4,-5.0,26,3,26,-6.44947661638926,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20200201,https://www.news4jax.com/news/local/2020/01/31/st-augustine-man-arrested-accused-of-sexting-14-year-old-girl/
1532,902969377,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,16,1,10,-4.0877367896311005,1,Poland,PL,PL,52.0,20.0,PL,0,,,,,,,1,Poland,PL,PL,52.0,20.0,PL,20200201,https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/what-happened-libby-squire-hull-3471606
1533,902969378,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180,180,18,4,-9.0,425,41,395,-7.5506217147262005,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.battlecreekenquirer.com/story/news/2020/01/31/police-fire-pennfield-township-fire-battle-creek-assault/4623391002/
1534,902969379,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,180,180,18,4,-9.0,3,1,3,-6.89102564102564,4,"Strathfield, New South Wales, Australia",AS,AS02,-33.8667,151.1,-1602571,0,,,,,,,4,"Ku-Ring-Gai, New South Wales, Australia",AS,AS02,-33.65,151.13299999999998,-1589384,20200201,https://www.abc.net.au/news/2020-02-01/nsw-police-struggle-with-traumatised-sexual-assault-victims/11909384
1535,902969380,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,180,180,18,4,-9.0,1,1,1,-6.89102564102564,4,"Strathfield, New South Wales, Australia",AS,AS02,-33.8667,151.1,-1602571,0,,,,,,,4,"Strathfield, New South Wales, Australia",AS,AS02,-33.8667,151.1,-1602571,20200201,https://www.abc.net.au/news/2020-02-01/nsw-police-struggle-with-traumatised-sexual-assault-victims/11909384
1536,902969381,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,1822,182,18,4,-9.0,10,1,10,-5.75793184488836,1,Pakistan,PK,PK,30.0,70.0,PK,0,,,,,,,1,Pakistan,PK,PK,30.0,70.0,PK,20200201,https://dailytimes.com.pk/550152/108-women-killed-for-honour-in-sindh-last-year-police-report/
1537,902969382,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,1,190,190,19,4,-10.0,16,2,16,-4.14507772020726,1,Jordan,JO,JO,31.0,36.0,JO,0,,,,,,,1,Jordan,JO,JO,31.0,36.0,JO,20200201,https://www.kimberleybulletin.com/news/breaking-kelowna-murderer-steven-pirko-sentenced-to-life-in-prison/
1538,902969383,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,190,190,19,4,-10.0,20,1,10,-4.0877367896311005,1,Poland,PL,PL,52.0,20.0,PL,0,,,,,,,1,Poland,PL,PL,52.0,20.0,PL,20200201,https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/what-happened-libby-squire-hull-3471606
1539,902969384,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,1100,79,930,-7.20111450598732,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.wmbfnews.com/2020/01/31/rd-person-faces-charges-connection-triple-fatal-hartsville-nightclub-shooting/
1540,902969385,20200201,202002,2020,2020.0849,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,2,6,-7.20720720720721,3,"Town Of Algoma, Wisconsin, United States",US,USWI,44.0291,-88.6165,1582673,0,,,,,,,3,"Town Of Algoma, Wisconsin, United States",US,USWI,44.0291,-88.6165,1582673,20200201,https://www.thenorthwestern.com/story/news/local/2020/01/31/state-ids-victim-officers-jan-21-fatal-shooting-fox-crossing/4626151002/
1541,902969386,20200201,202002,2020,2020.0849,COP,DEPUTIES,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,106,7,106,-5.464480874316941,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,0,,,,,,,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20200201,https://www.fox26houston.com/news/deputies-secret-service-open-fire-on-suv-after-woman-breaches-security-checkpoints-at-mar-a-lago
1542,902969387,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,16,2,16,-7.20720720720721,2,"Wisconsin, United States",US,USWI,44.2563,-89.6385,WI,0,,,,,,,2,"Wisconsin, United States",US,USWI,44.2563,-89.6385,WI,20200201,https://www.thenorthwestern.com/story/news/local/2020/01/31/state-ids-victim-officers-jan-21-fatal-shooting-fox-crossing/4626151002/
1543,902969388,20200201,202002,2020,2020.0849,COP,DETECTIVE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,51,51,5,1,3.4,4,1,4,-6.89102564102564,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,20200201,https://www.abc.net.au/news/2020-02-01/nsw-police-struggle-with-traumatised-sexual-assault-victims/11909384
1544,902969389,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,180,180,18,4,-9.0,5,1,5,-6.89102564102564,4,"Strathfield, New South Wales, Australia",AS,AS02,-33.8667,151.1,-1602571,4,"Ku-Ring-Gai, New South Wales, Australia",AS,AS02,-33.65,151.13299999999998,-1589384,4,"Ku-Ring-Gai, New South Wales, Australia",AS,AS02,-33.65,151.13299999999998,-1589384,20200201,https://www.abc.net.au/news/2020-02-01/nsw-police-struggle-with-traumatised-sexual-assault-victims/11909384
1545,902969390,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,180,180,18,4,-9.0,1,1,1,-6.89102564102564,4,"Strathfield, New South Wales, Australia",AS,AS02,-33.8667,151.1,-1602571,4,"Ku-Ring-Gai, New South Wales, Australia",AS,AS02,-33.65,151.13299999999998,-1589384,4,"Strathfield, New South Wales, Australia",AS,AS02,-33.8667,151.1,-1602571,20200201,https://www.abc.net.au/news/2020-02-01/nsw-police-struggle-with-traumatised-sexual-assault-victims/11909384
1546,902969391,20200201,202002,2020,2020.0849,COP,POLICE CHIEF,,,,,,COP,,,BUS,TRADER,,,,,,BUS,,,1,10,10,1,1,0.0,35,3,35,-12.6487420086616,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.myjoyonline.com/news/2020/January-31st/watchman-gets-one-month-imprisonment-for-assaulting-third-wife.php
1547,902969392,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CAN,MANITOBA,CAN,,,,,,,,1,874,87,8,2,10.0,10,1,10,-8.33333333333333,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.stthomastimesjournal.com/news/local-news/woman-approaches-police-for-help-man-arrested-for-assault/wcm/4dab08dd-c230-49a3-99cb-88bc7d77a71c
1548,902969393,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CAN,EDMONTON,CAN,,,,,,,,1,90,90,9,2,-2.0,60,6,60,-8.97222222222225,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,20200201,https://lethbridgeherald.com/news/provincial-news/2020/01/31/alberta-crown-stays-2nddegree-murder-charge-against-mother-in-newborns-death/
1549,902969394,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,CAN,CANADA,CAN,,,,,,,,1,173,173,17,4,-5.0,22,8,22,-6.010794475274401,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,20200201,https://country104.com/news/6490621/melissa-todorovic-loses-appeal-for-day-parole/
1550,902969395,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,CHN,CHINA,CHN,,,,,,,,0,14,14,1,1,0.0,104,50,104,-2.85392166687334,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,20200201,https://www.washingtonpost.com/world/asia_pacific/the-shunned-people-from-virus-hit-city-tracked-quarantined/2020/01/31/cc381eda-4481-11ea-99c7-1dfd4241a2fe_story.html
1551,902969396,20200201,202002,2020,2020.0849,COP,DEPUTY,,,,,,COP,,,COPGOVMED,DEPUTY,,,,,,COP,GOV,MED,0,10,10,1,1,0.0,3,1,3,-0.7159904534606161,4,"Pujehun, Eastern, Sierra Leone",SL,SL01,8.26667,-11.1667,-1320516,4,"Pujehun, Eastern, Sierra Leone",SL,SL01,8.26667,-11.1667,-1320516,4,"Pujehun, Eastern, Sierra Leone",SL,SL01,8.26667,-11.1667,-1320516,20200201,https://www.politicosl.com/articles/sierra-leone-halts-school-bus-service
1552,902969397,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,CRM,DEALER,,,,,,CRM,,,1,43,43,4,1,2.8,10,1,10,-6.0126582278481,3,"Lee County, Georgia, United States",US,USGA,31.7668,-84.1499,343390,3,"Lee County, Georgia, United States",US,USGA,31.7668,-84.1499,343390,3,"Lee County, Georgia, United States",US,USGA,31.7668,-84.1499,343390,20200201,https://www.walb.com/2020/01/31/drug-dealer-gets-years-albany-court/
1553,902969398,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CRM,THIEVES,,,,,,CRM,,,1,171,171,17,4,-9.2,5,1,5,0.0,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.waaytv.com/content/news/Thieves-make-off-with-Franklin-County-Rescue-Squad-equipment-567470061.html
1554,902969399,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CRM,FELON,,,,,,CRM,,,1,173,173,17,4,-5.0,2,2,2,-5.59306209595227,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.65100000000001,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.65100000000001,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.65100000000001,928679,20200201,http://www.tribtown.com/2020/01/31/us-albuquerque-police-reforms-hire/
1555,902969400,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CVLCVL,PEASANT,,,,,,CVL,CVL,,1,42,42,4,1,1.9,5,1,5,-11.650485436893199,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://sanangelolive.com/news/crime/2020-01-31/suspect-indicted-horrific-crash-killed-his-brother
1556,902969401,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CVLCVL,PEASANT,,,,,,CVL,CVL,,1,190,190,19,4,-10.0,5,1,5,-11.650485436893199,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://sanangelolive.com/news/crime/2020-01-31/suspect-indicted-horrific-crash-killed-his-brother
1557,902969402,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,CVLCVL,PEASANT,,,,,,CVL,CVL,,1,192,192,19,4,-9.5,5,1,5,-11.650485436893199,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://sanangelolive.com/news/crime/2020-01-31/suspect-indicted-horrific-crash-killed-his-brother
1558,902969403,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,EDU,STUDENT,,,,,,EDU,,,1,20,20,2,1,3.0,10,1,10,-4.0877367896311005,1,Poland,PL,PL,52.0,20.0,PL,1,Poland,PL,PL,52.0,20.0,PL,1,Poland,PL,PL,52.0,20.0,PL,20200201,https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/what-happened-libby-squire-hull-3471606
1559,902969404,20200201,202002,2020,2020.0849,COP,POLICE OFFICER,,,,,,COP,,,EDU,COLLEGE,,,,,,EDU,,,1,43,43,4,1,2.8,3,3,3,1.86915887850467,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,45.7326,-93.9196,MN,20200201,https://1033uscountry.com/winona-ryder-is-featuring-her-hometown-in-mn-during-the-big-game/
1560,902969405,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,FRA,FRANCE,FRA,,,,,,,,1,42,42,4,1,1.9,18,9,18,-5.29695024077047,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20200201,https://www.bignewsnetwork.com/news/263886768/former-vietnamese-political-prisoner-to-receive-rights-award-in-paris
1561,902969406,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,FRA,PARIS,FRA,,,,,,,,1,841,84,8,2,7.0,90,9,90,-5.29695024077047,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20200201,https://www.bignewsnetwork.com/news/263886768/former-vietnamese-political-prisoner-to-receive-rights-award-in-paris
1562,902969407,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,GOV,FIRE DEPARTMENT,,,,,,GOV,,,1,71,71,7,2,7.4,2,1,2,3.8610038610038595,3,"Fall River, Massachusetts, United States",US,USMA,41.7015,-71.155,612595,3,"Fall River, Massachusetts, United States",US,USMA,41.7015,-71.155,612595,3,"Fall River, Massachusetts, United States",US,USMA,41.7015,-71.155,612595,20200201,https://www.heraldnews.com/news/20200131/fall-river-police-fire-departments-score-1-million-in-state-public-safety-funding
1563,902969408,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,GOV,FIRE DEPARTMENT,,,,,,GOV,,,1,160,160,16,4,-4.0,5,1,5,-5.91715976331361,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20200201,https://www.crescent-news.com/news/local_news/u-s-closed-following-semi-rollover/article_e10e19f3-41e6-525d-8b6d-d90177a87d6c.html
1564,902969409,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,HLH,HOSPITAL,,,,,,HLH,,,0,42,42,4,1,1.9,5,1,5,-7.058823529411759,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,20200201,https://www.telegraphindia.com/india/up-captor-shot-wife-lynched-during-rescue/cid/1741257
1565,902969410,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,HLH,HOSPITAL,,,,,,HLH,,,0,190,190,19,4,-10.0,5,1,5,-7.058823529411759,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,4,"Kanpur, Uttar Pradesh, India",IN,IN36,26.4667,80.35,-2099561,20200201,https://www.telegraphindia.com/india/up-captor-shot-wife-lynched-during-rescue/cid/1741257
1566,902969411,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,IND,DELHI,IND,,,,,,,,0,10,10,1,1,0.0,4,1,4,-0.8051529790660199,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20200201,https://www.indiatoday.in/mail-today/story/a-wishlist-from-delhi-capital-s-budget-expectations-from-fm-nirmala-sitharaman-1642167-2020-02-01
1567,902969412,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,IND,DELHI,IND,,,,,,,,0,100,100,10,3,-5.0,4,1,4,-0.8051529790660199,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20200201,https://www.indiatoday.in/mail-today/story/a-wishlist-from-delhi-capital-s-budget-expectations-from-fm-nirmala-sitharaman-1642167-2020-02-01
1568,902969413,20200201,202002,2020,2020.0849,COP,DEPUTY,,,,,,COP,,,IRL,IRELAND,IRL,,,,,,,,0,10,10,1,1,0.0,3,1,3,0.0,4,"Dublin, Dublin, Ireland",EI,EI07,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,53.3331,-6.24889,-1502554,20200201,https://www.thebreeze.com/news/national-news/boris-johnson-there-will-be-bumps-but-brexit-can-be-stunning-success/
1569,902969414,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,JOR,JORDAN,JOR,,,,,,,,1,190,190,19,4,-10.0,4,2,4,-4.14507772020726,1,Jordan,JO,JO,31.0,36.0,JO,1,Jordan,JO,JO,31.0,36.0,JO,1,Jordan,JO,JO,31.0,36.0,JO,20200201,https://www.kimberleybulletin.com/news/breaking-kelowna-murderer-steven-pirko-sentenced-to-life-in-prison/
1570,902969415,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,JUD,JUDGE,,,,,,JUD,,,1,20,20,2,1,3.0,8,1,8,-8.882377338781561,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,20200201,https://www.reuters.com/article/us-maryland-coast-guard/u-s-coast-guard-officer-accused-of-plotting-attacks-gets-13-years-in-prison-idUSKBN1ZU1EF
1571,902969416,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,LAB,EMPLOYEE,,,,,,LAB,,,1,173,173,17,4,-5.0,10,1,10,-4.9808429118774,3,"Ashland, Massachusetts, United States",US,USMA,42.2612,-71.4634,617384,3,"Ashland, Massachusetts, United States",US,USMA,42.2612,-71.4634,617384,3,"Ashland, Massachusetts, United States",US,USMA,42.2612,-71.4634,617384,20200201,https://www.metrowestdailynews.com/news/20200131/updated-worcester-man-arrested-after-stabbing-at-ashland-business
1572,902969417,20200201,202002,2020,2020.0849,COP,DEPUTIES,,,,,,COP,,,MDV,MALE,MDV,,,,,,,,1,42,42,4,1,1.9,5,1,5,-9.63855421686747,0,,,,,,,0,,,,,,,0,,,,,,,20200201,http://www.920kvec.com/2020/01/31/domestic-violence-case-ends-with-car-crash/
1573,902969418,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,MIL,CRUISER,,,,,,MIL,,,0,71,71,7,2,7.4,5,1,5,2.22222222222223,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://www.metrowestdailynews.com/news/20200131/hudson-selectmen-approve-budget-requests-bid-police-chief-michael-burks-farewell
1574,902969419,20200201,202002,2020,2020.0849,COP,POLICE,,,,,,COP,,,MOS,IMAM,,,,MOS,,,,,1,173,173,17,4,-5.0,12,3,12,-5.22322982463562,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20200201,https://www.indiatoday.in/india/story/sharjeel-imam-s-mobile-phone-laptop-seized-delhi-police-1642166-2020-02-01
1575,902969420,20200201,202002,2020,2020.0849,COP,PRISON,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,1,190,190,19,4,-10.0,48,5,48,-11.4239512850211,4,"Managua, Managua, Nicaragua",NU,NU10,12.1508,-86.2683,-1113265,4,"Managua, Managua, Nicaragua",NU,NU10,12.1508,-86.2683,-1113265,4,"Managua, Managua, Nicaragua",NU,NU10,12.1508,-86.2683,-1113265,20200201,http://news.trust.org/item/20200131230543-o8ago
1576,902969421,20200201,202002,2020,2020.0849,COP,POLICE CAPTAIN,,,,,,COP,,,PHL,CEBU,PHL,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-6.5522174535049995,0,,,,,,,0,,,,,,,0,,,,,,,20200201,https://cebudailynews.inquirer.net/285275/p7-1m-shabu-seized-in-mandaue-city-female-suspect-arrested
